,age,gender,race,eye_color,hair_color,beard,image
17681,4,1,0,1,0,0,images/052682.jpg
17682,3,0,0,2,3,1,images/052683.jpg
17683,3,1,0,1,1,1,images/052684.jpg
17684,4,1,0,1,3,1,images/052685.jpg
17685,3,0,0,0,3,0,images/052686.jpg
17686,4,1,0,0,2,0,images/052687.jpg
17687,3,1,0,0,0,1,images/052688.jpg
17688,4,0,0,0,3,1,images/052689.jpg
17689,4,1,0,1,2,1,images/052690.jpg
17690,4,0,0,0,3,0,images/052691.jpg
17691,4,1,1,1,2,0,images/052692.jpg
17692,4,0,1,1,2,1,images/052693.jpg
17693,4,1,0,1,2,1,images/052694.jpg
17694,4,1,0,1,0,0,images/052695.jpg
17695,4,1,0,2,1,1,images/052696.jpg
17696,4,0,1,2,0,0,images/052697.jpg
17697,4,1,1,1,0,0,images/052698.jpg
17698,3,0,0,2,2,1,images/052699.jpg
17699,4,0,0,1,0,0,images/052700.jpg
17700,3,1,0,1,1,0,images/052701.jpg
17701,4,0,0,0,3,1,images/052702.jpg
17702,3,1,0,1,2,0,images/052703.jpg
17703,3,0,1,0,0,0,images/052704.jpg
17704,3,0,0,2,2,1,images/052705.jpg
17705,4,1,0,0,0,1,images/052706.jpg
17706,4,0,1,1,0,0,images/052707.jpg
17707,4,1,0,1,0,1,images/052708.jpg
17708,4,1,0,1,0,0,images/052709.jpg
17709,4,1,1,2,2,1,images/052710.jpg
17710,3,0,0,2,1,1,images/052711.jpg
17711,4,1,1,1,0,0,images/052712.jpg
17712,4,0,1,1,2,1,images/052713.jpg
17713,4,1,0,1,3,1,images/052714.jpg
17714,4,0,0,2,2,1,images/052715.jpg
17715,3,1,0,1,0,1,images/052716.jpg
17716,3,1,0,2,2,0,images/052717.jpg
17717,4,1,0,0,2,0,images/052718.jpg
17718,3,1,0,1,2,0,images/052719.jpg
17719,3,1,0,2,2,0,images/052720.jpg
17720,4,1,0,2,2,1,images/052721.jpg
17721,4,1,1,1,0,0,images/052722.jpg
17722,4,0,0,1,0,0,images/052723.jpg
17723,4,1,1,1,2,1,images/052724.jpg
17724,4,1,0,2,0,1,images/052725.jpg
17725,4,0,0,1,2,1,images/052726.jpg
17726,4,1,1,1,0,0,images/052727.jpg
17727,3,1,0,1,0,1,images/052728.jpg
17728,4,1,1,0,0,0,images/052729.jpg
17729,4,0,0,2,3,1,images/052730.jpg
17730,3,1,0,0,1,1,images/052731.jpg
17731,4,1,1,1,0,1,images/052732.jpg
17732,4,1,0,0,0,1,images/052733.jpg
17733,4,1,0,1,2,1,images/052734.jpg
17734,4,0,1,1,0,0,images/052735.jpg
17735,4,1,1,1,0,1,images/052736.jpg
17736,3,1,0,0,1,1,images/052737.jpg
17737,4,1,1,1,0,1,images/052738.jpg
17738,4,1,0,0,0,0,images/052739.jpg
17739,3,0,0,1,1,1,images/052740.jpg
17740,4,1,1,1,1,1,images/052741.jpg
17741,4,1,1,1,3,1,images/052742.jpg
17742,3,0,0,0,1,1,images/052743.jpg
17743,3,1,0,2,0,0,images/052744.jpg
17744,4,0,0,1,2,0,images/052745.jpg
17745,3,1,0,1,2,1,images/052746.jpg
17746,4,1,1,2,0,0,images/052747.jpg
17747,4,1,1,2,2,0,images/052748.jpg
17748,4,1,0,1,0,1,images/052749.jpg
17749,3,0,0,2,0,0,images/052750.jpg
17750,3,0,0,0,1,0,images/052751.jpg
17751,4,1,1,1,0,0,images/052752.jpg
17752,3,1,0,1,0,1,images/052753.jpg
17753,3,1,0,0,0,1,images/052754.jpg
17754,4,1,0,1,2,1,images/052755.jpg
17755,3,0,0,2,2,1,images/052756.jpg
17756,4,0,1,1,0,0,images/052757.jpg
17757,4,1,0,1,2,1,images/052758.jpg
17758,4,0,0,2,2,0,images/052759.jpg
17759,4,0,0,1,2,0,images/052760.jpg
17760,4,0,0,1,0,1,images/052761.jpg
17761,4,0,0,2,1,1,images/052762.jpg
17762,3,1,0,2,2,1,images/052763.jpg
17763,4,1,1,1,0,1,images/052764.jpg
17764,3,0,0,2,1,1,images/052765.jpg
17765,3,1,0,0,1,1,images/052766.jpg
17766,4,1,0,0,2,0,images/052767.jpg
17767,4,1,1,1,0,0,images/052768.jpg
17768,3,0,0,2,3,1,images/052769.jpg
17769,4,1,1,1,0,1,images/052770.jpg
17770,3,1,0,2,2,0,images/052771.jpg
17771,0,0,0,2,1,1,images/052772.jpg
17772,4,1,0,0,2,1,images/052773.jpg
17773,0,0,0,0,1,1,images/052774.jpg
17774,3,1,0,0,3,1,images/052775.jpg
17775,4,1,1,1,0,1,images/052776.jpg
17776,4,1,1,2,2,1,images/052777.jpg
17777,4,1,0,1,2,1,images/052778.jpg
17778,3,1,0,2,0,1,images/052779.jpg
17779,4,0,1,2,2,1,images/052780.jpg
17780,4,0,0,2,2,0,images/052781.jpg
17781,3,1,0,2,2,1,images/052782.jpg
17782,4,0,0,1,3,1,images/052783.jpg
17783,4,0,1,1,2,0,images/052784.jpg
17784,4,1,1,1,0,1,images/052785.jpg
17785,4,1,1,0,2,1,images/052786.jpg
17786,3,0,0,2,2,0,images/052787.jpg
17787,4,1,1,2,2,0,images/052788.jpg
17788,4,0,0,1,2,0,images/052789.jpg
17789,4,1,1,1,1,1,images/052790.jpg
17790,4,1,0,1,2,1,images/052791.jpg
17791,3,0,0,0,2,0,images/052792.jpg
17792,3,0,0,1,2,1,images/052793.jpg
17793,4,1,0,1,2,1,images/052794.jpg
17794,4,0,0,1,1,0,images/052795.jpg
17795,4,0,0,0,2,1,images/052796.jpg
17796,3,1,0,1,2,1,images/052797.jpg
17797,4,1,1,1,2,1,images/052798.jpg
17798,3,1,0,1,0,0,images/052799.jpg
17799,4,1,1,1,3,0,images/052800.jpg
17800,3,0,0,2,1,1,images/052801.jpg
17801,3,1,0,1,0,0,images/052802.jpg
17802,4,0,1,0,0,0,images/052803.jpg
17803,4,0,0,0,3,1,images/052804.jpg
17804,4,1,1,0,0,1,images/052805.jpg
17805,4,0,0,0,1,1,images/052806.jpg
17806,4,1,1,1,0,1,images/052807.jpg
17807,3,0,0,0,3,1,images/052808.jpg
17808,4,1,1,1,0,1,images/052809.jpg
17809,3,1,1,0,2,0,images/052810.jpg
17810,4,1,0,1,0,0,images/052811.jpg
17811,4,0,0,1,0,1,images/052812.jpg
17812,4,0,0,2,2,0,images/052813.jpg
17813,4,1,1,2,2,1,images/052814.jpg
17814,4,1,1,1,0,1,images/052815.jpg
17815,3,0,0,2,0,0,images/052816.jpg
17816,4,0,0,1,0,1,images/052817.jpg
17817,4,0,0,2,2,1,images/052818.jpg
17818,4,1,0,2,1,1,images/052819.jpg
17819,4,0,0,1,0,1,images/052820.jpg
17820,3,0,0,0,1,1,images/052821.jpg
17821,4,1,1,2,2,1,images/052822.jpg
17822,4,0,0,1,2,1,images/052823.jpg
17823,4,1,0,0,2,1,images/052824.jpg
17824,4,1,0,1,0,1,images/052825.jpg
17825,4,1,1,2,0,0,images/052826.jpg
17826,4,0,0,0,2,0,images/052827.jpg
17827,4,1,1,1,0,1,images/052828.jpg
17828,3,1,0,1,0,1,images/052829.jpg
17829,4,1,1,0,0,1,images/052830.jpg
17830,3,1,0,1,2,1,images/052831.jpg
17831,4,0,0,1,3,0,images/052832.jpg
17832,4,1,1,2,2,1,images/052833.jpg
17833,3,1,0,0,1,1,images/052834.jpg
17834,4,0,0,2,0,1,images/052835.jpg
17835,3,1,0,1,2,1,images/052836.jpg
17836,4,1,0,1,2,1,images/052837.jpg
17837,4,0,0,0,3,1,images/052838.jpg
17838,3,1,0,2,0,0,images/052839.jpg
17839,3,1,0,1,0,0,images/052840.jpg
17840,4,1,0,2,2,1,images/052841.jpg
17841,3,1,0,2,0,1,images/052842.jpg
17842,4,1,0,2,2,0,images/052843.jpg
17843,4,1,1,0,3,1,images/052844.jpg
17844,3,1,0,1,2,1,images/052845.jpg
17845,4,1,0,0,0,1,images/052846.jpg
17846,4,1,0,1,0,1,images/052847.jpg
17847,3,1,0,2,2,1,images/052848.jpg
17848,3,0,0,0,3,1,images/052849.jpg
17849,3,1,0,0,2,0,images/052850.jpg
17850,3,1,0,1,2,1,images/052851.jpg
17851,4,0,1,2,2,1,images/052852.jpg
17852,3,1,0,0,2,1,images/052853.jpg
17853,3,1,0,1,0,1,images/052854.jpg
17854,4,0,1,0,2,1,images/052855.jpg
17855,3,0,0,0,2,0,images/052856.jpg
17856,3,0,0,2,3,1,images/052857.jpg
17857,4,0,0,1,0,1,images/052858.jpg
17858,4,0,1,2,3,0,images/052859.jpg
17859,3,0,0,2,0,1,images/052860.jpg
17860,4,1,1,2,3,1,images/052861.jpg
17861,4,1,1,1,1,1,images/052862.jpg
17862,4,0,0,2,3,1,images/052863.jpg
17863,3,0,0,2,2,1,images/052864.jpg
17864,4,1,1,1,0,0,images/052865.jpg
17865,4,1,1,1,0,1,images/052866.jpg
17866,4,0,0,2,2,1,images/052867.jpg
17867,4,1,1,1,2,1,images/052868.jpg
17868,3,0,1,2,1,1,images/052869.jpg
17869,4,0,0,1,2,0,images/052870.jpg
17870,4,0,0,2,1,1,images/052871.jpg
17871,4,1,1,1,0,1,images/052872.jpg
17872,4,1,0,1,0,0,images/052873.jpg
17873,4,1,0,2,0,0,images/052874.jpg
17874,4,0,0,0,3,1,images/052875.jpg
17875,3,0,0,2,2,1,images/052876.jpg
17876,3,0,0,2,2,1,images/052877.jpg
17877,4,1,1,1,2,1,images/052878.jpg
17878,4,0,0,0,2,0,images/052879.jpg
17879,4,0,0,0,1,1,images/052880.jpg
17880,4,1,1,1,2,1,images/052881.jpg
17881,4,0,0,0,2,1,images/052882.jpg
17882,4,1,0,2,1,1,images/052883.jpg
17883,4,1,1,1,0,0,images/052884.jpg
17884,4,0,0,2,2,0,images/052885.jpg
17885,3,1,0,1,0,1,images/052886.jpg
17886,4,1,0,0,1,1,images/052887.jpg
17887,4,1,0,1,0,1,images/052888.jpg
17888,4,1,0,0,2,1,images/052889.jpg
17889,3,1,0,2,2,0,images/052890.jpg
17890,4,1,1,1,0,1,images/052891.jpg
17891,3,1,0,2,1,1,images/052892.jpg
17892,3,1,0,0,3,1,images/052893.jpg
17893,4,1,1,1,0,1,images/052894.jpg
17894,4,0,0,1,0,0,images/052895.jpg
17895,4,1,1,1,2,1,images/052896.jpg
17896,4,0,0,0,1,1,images/052897.jpg
17897,4,1,0,2,3,1,images/052898.jpg
17898,4,1,1,1,2,0,images/052899.jpg
17899,4,1,1,1,0,1,images/052900.jpg
17900,3,1,0,2,2,1,images/052901.jpg
17901,3,1,0,0,2,1,images/052902.jpg
17902,3,1,0,1,0,1,images/052903.jpg
17903,4,1,1,1,0,1,images/052904.jpg
17904,3,0,0,1,0,1,images/052905.jpg
17905,4,1,1,1,0,1,images/052906.jpg
17906,4,1,1,1,0,1,images/052907.jpg
17907,3,1,0,1,0,0,images/052908.jpg
17908,4,1,0,0,1,1,images/052909.jpg
17909,4,1,1,1,2,1,images/052910.jpg
17910,4,1,0,1,0,0,images/052911.jpg
17911,4,0,0,1,0,1,images/052912.jpg
17912,4,0,1,0,0,0,images/052913.jpg
17913,3,1,0,2,1,1,images/052914.jpg
17914,4,1,0,2,1,1,images/052915.jpg
17915,4,1,1,2,0,1,images/052916.jpg
17916,3,1,0,1,2,1,images/052917.jpg
17917,3,1,1,1,0,1,images/052918.jpg
17918,4,0,0,2,2,1,images/052919.jpg
17919,4,0,0,0,1,1,images/052920.jpg
17920,4,0,0,0,2,1,images/052921.jpg
17921,3,1,0,2,1,0,images/052922.jpg
17922,3,1,1,1,0,1,images/052923.jpg
17923,3,1,1,0,1,1,images/052924.jpg
17924,4,0,1,0,3,1,images/052925.jpg
17925,4,1,0,1,0,0,images/052926.jpg
17926,3,0,0,0,3,1,images/052927.jpg
17927,3,0,0,2,0,0,images/052928.jpg
17928,4,0,0,0,3,0,images/052929.jpg
17929,3,0,0,1,0,0,images/052930.jpg
17930,4,1,0,1,3,1,images/052931.jpg
17931,4,1,1,1,2,1,images/052932.jpg
17932,4,0,0,2,0,0,images/052933.jpg
17933,4,1,0,1,0,1,images/052934.jpg
17934,4,1,1,1,0,1,images/052935.jpg
17935,4,1,1,1,0,1,images/052936.jpg
17936,3,1,0,2,1,1,images/052937.jpg
17937,4,0,0,2,0,0,images/052938.jpg
17938,3,0,0,0,3,1,images/052939.jpg
17939,4,0,0,2,0,1,images/052940.jpg
17940,4,0,0,0,2,1,images/052941.jpg
17941,4,1,0,2,2,1,images/052942.jpg
17942,4,1,1,2,3,1,images/052943.jpg
17943,3,0,0,1,0,0,images/052944.jpg
17944,3,1,0,2,2,1,images/052945.jpg
17945,3,1,1,1,2,1,images/052946.jpg
17946,3,1,0,1,0,1,images/052947.jpg
17947,3,1,0,2,0,1,images/052948.jpg
17948,4,0,0,2,0,1,images/052949.jpg
17949,3,0,0,1,0,0,images/052950.jpg
17950,4,0,0,0,3,1,images/052951.jpg
17951,4,1,0,2,2,1,images/052952.jpg
17952,3,0,0,0,3,1,images/052953.jpg
17953,3,1,0,0,1,1,images/052954.jpg
17954,4,1,0,0,3,1,images/052955.jpg
17955,3,1,0,1,2,1,images/052956.jpg
17956,3,0,0,2,1,1,images/052957.jpg
17957,4,1,1,1,0,1,images/052958.jpg
17958,4,1,1,1,2,1,images/052959.jpg
17959,4,1,1,1,0,1,images/052960.jpg
17960,4,1,1,2,0,1,images/052961.jpg
17961,3,1,0,0,2,1,images/052962.jpg
17962,3,0,0,0,1,1,images/052963.jpg
17963,3,0,0,0,1,1,images/052964.jpg
17964,4,0,1,1,0,0,images/052965.jpg
17965,4,1,0,1,0,0,images/052966.jpg
17966,4,1,1,1,2,0,images/052967.jpg
17967,3,1,0,2,0,0,images/052968.jpg
17968,4,1,0,2,1,1,images/052969.jpg
17969,4,1,0,0,1,1,images/052970.jpg
17970,4,1,1,1,2,1,images/052971.jpg
17971,4,0,0,2,1,1,images/052972.jpg
17972,4,0,0,1,2,1,images/052973.jpg
17973,4,0,0,2,3,0,images/052974.jpg
17974,4,0,0,1,1,1,images/052975.jpg
17975,4,1,0,1,2,1,images/052976.jpg
17976,4,1,1,1,2,1,images/052977.jpg
17977,0,0,0,0,1,1,images/052978.jpg
17978,3,1,0,0,1,1,images/052979.jpg
17979,4,1,0,2,2,1,images/052980.jpg
17980,3,0,0,2,0,1,images/052981.jpg
17981,4,1,1,0,3,1,images/052982.jpg
17982,4,1,1,1,0,1,images/052983.jpg
17983,4,1,0,0,0,0,images/052984.jpg
17984,3,0,0,2,0,1,images/052985.jpg
17985,4,0,0,2,0,0,images/052986.jpg
17986,4,1,1,1,0,1,images/052987.jpg
17987,3,0,0,0,1,1,images/052988.jpg
17988,3,1,0,1,0,1,images/052989.jpg
17989,4,1,1,1,0,0,images/052990.jpg
17990,4,0,0,0,1,0,images/052991.jpg
17991,3,0,0,0,1,1,images/052992.jpg
17992,4,1,0,2,1,0,images/052993.jpg
17993,3,0,0,0,1,1,images/052994.jpg
17994,4,1,0,1,2,1,images/052995.jpg
17995,4,1,1,2,2,1,images/052996.jpg
17996,3,1,0,1,0,1,images/052997.jpg
17997,4,1,1,0,2,1,images/052998.jpg
17998,3,0,0,2,2,0,images/052999.jpg
17999,4,0,0,2,0,0,images/053000.jpg
18000,4,1,1,1,0,0,images/053001.jpg
18001,4,0,1,1,0,1,images/053002.jpg
18002,3,0,0,2,3,1,images/053003.jpg
18003,4,1,0,0,1,1,images/053004.jpg
18004,3,1,0,1,2,1,images/053005.jpg
18005,4,0,0,0,2,1,images/053006.jpg
18006,4,1,0,1,0,0,images/053007.jpg
18007,4,0,1,1,0,0,images/053008.jpg
18008,3,0,0,2,2,0,images/053009.jpg
18009,4,1,0,2,1,1,images/053010.jpg
18010,3,1,0,1,2,1,images/053011.jpg
18011,4,1,1,1,2,1,images/053012.jpg
18012,4,0,0,2,1,1,images/053013.jpg
18013,4,1,0,2,0,1,images/053014.jpg
18014,4,0,0,0,2,1,images/053015.jpg
18015,3,0,0,0,2,1,images/053016.jpg
18016,4,1,0,1,0,1,images/053017.jpg
18017,3,1,0,0,2,0,images/053018.jpg
18018,4,1,1,1,0,1,images/053019.jpg
18019,4,1,1,1,0,1,images/053020.jpg
18020,4,1,0,1,0,1,images/053021.jpg
18021,4,0,0,0,1,1,images/053022.jpg
18022,4,0,0,0,1,1,images/053023.jpg
18023,4,1,1,2,0,1,images/053024.jpg
18024,4,1,1,1,0,1,images/053025.jpg
18025,3,0,0,0,3,1,images/053026.jpg
18026,3,1,0,0,2,1,images/053027.jpg
18027,3,0,0,1,1,1,images/053028.jpg
18028,4,1,1,1,0,0,images/053029.jpg
18029,3,0,0,1,0,1,images/053030.jpg
18030,4,1,0,0,2,1,images/053031.jpg
18031,3,0,0,0,0,0,images/053032.jpg
18032,3,1,0,2,0,0,images/053033.jpg
18033,4,1,0,0,3,1,images/053034.jpg
18034,3,0,0,2,0,1,images/053035.jpg
18035,4,1,1,1,2,1,images/053036.jpg
18036,3,0,0,1,1,0,images/053037.jpg
18037,3,1,0,1,0,0,images/053038.jpg
18038,4,1,0,1,1,0,images/053039.jpg
18039,4,0,0,2,0,0,images/053040.jpg
18040,4,0,1,1,2,1,images/053041.jpg
18041,4,1,1,0,0,1,images/053042.jpg
18042,3,1,0,1,0,1,images/053043.jpg
18043,4,0,0,2,1,1,images/053044.jpg
18044,4,0,1,1,2,1,images/053045.jpg
18045,4,0,0,0,1,1,images/053046.jpg
18046,3,1,0,1,0,1,images/053047.jpg
18047,3,1,0,1,2,0,images/053048.jpg
18048,3,1,0,1,2,1,images/053049.jpg
18049,3,1,0,0,2,1,images/053050.jpg
18050,3,0,0,2,2,1,images/053051.jpg
18051,4,0,0,1,2,0,images/053052.jpg
18052,4,0,0,2,2,1,images/053053.jpg
18053,4,0,0,2,1,1,images/053054.jpg
18054,4,0,1,1,0,1,images/053055.jpg
18055,3,0,0,2,0,0,images/053056.jpg
18056,3,0,0,1,0,1,images/053057.jpg
18057,4,1,1,1,0,0,images/053058.jpg
18058,3,1,0,2,2,1,images/053059.jpg
18059,4,0,0,2,2,0,images/053060.jpg
18060,3,1,0,1,0,0,images/053061.jpg
18061,4,0,0,0,2,1,images/053062.jpg
18062,4,0,0,0,3,0,images/053063.jpg
18063,3,1,0,2,2,1,images/053064.jpg
18064,4,0,0,1,1,1,images/053065.jpg
18065,4,0,1,1,2,1,images/053066.jpg
18066,3,0,0,0,3,1,images/053067.jpg
18067,3,0,0,0,1,1,images/053068.jpg
18068,4,0,0,2,2,1,images/053069.jpg
18069,4,0,1,1,0,0,images/053070.jpg
18070,4,1,1,1,0,1,images/053071.jpg
18071,4,1,1,1,2,0,images/053072.jpg
18072,4,1,0,0,2,1,images/053073.jpg
18073,4,1,0,1,0,1,images/053074.jpg
18074,3,1,0,1,0,1,images/053075.jpg
18075,4,1,1,1,0,1,images/053076.jpg
18076,4,1,0,2,2,0,images/053077.jpg
18077,4,1,0,0,0,1,images/053078.jpg
18078,4,0,0,2,1,1,images/053079.jpg
18079,3,1,0,2,0,1,images/053080.jpg
18080,4,1,0,1,0,1,images/053081.jpg
18081,3,1,1,1,2,1,images/053082.jpg
18082,4,0,1,1,2,0,images/053083.jpg
18083,3,0,0,1,0,1,images/053084.jpg
18084,4,1,0,1,0,1,images/053085.jpg
18085,4,1,0,1,3,1,images/053086.jpg
18086,4,0,1,1,2,1,images/053087.jpg
18087,3,0,0,2,2,1,images/053088.jpg
18088,4,1,1,1,3,0,images/053089.jpg
18089,3,1,0,1,0,1,images/053090.jpg
18090,3,0,0,2,0,0,images/053091.jpg
18091,4,1,0,0,1,0,images/053092.jpg
18092,4,0,1,1,0,0,images/053093.jpg
18093,3,1,0,0,0,1,images/053094.jpg
18094,3,1,1,1,0,1,images/053095.jpg
18095,4,1,1,1,0,0,images/053096.jpg
18096,4,1,1,1,2,1,images/053097.jpg
18097,4,1,0,0,2,1,images/053098.jpg
18098,3,1,0,1,2,1,images/053099.jpg
18099,4,1,0,2,0,1,images/053100.jpg
18100,4,1,1,1,2,0,images/053101.jpg
18101,4,1,0,1,3,1,images/053102.jpg
18102,4,0,0,2,2,0,images/053103.jpg
18103,4,0,0,0,0,0,images/053104.jpg
18104,3,0,0,1,2,1,images/053105.jpg
18105,3,0,0,0,2,1,images/053106.jpg
18106,4,1,1,2,3,0,images/053107.jpg
18107,4,0,1,1,0,0,images/053108.jpg
18108,4,1,0,0,0,1,images/053109.jpg
18109,4,0,0,0,1,1,images/053110.jpg
18110,3,1,0,1,0,0,images/053111.jpg
18111,3,0,0,0,1,1,images/053112.jpg
18112,3,0,0,0,1,1,images/053113.jpg
18113,3,0,0,0,1,1,images/053114.jpg
18114,4,1,1,1,0,0,images/053115.jpg
18115,3,0,0,1,3,0,images/053116.jpg
18116,4,1,0,0,2,1,images/053117.jpg
18117,3,0,0,2,1,1,images/053118.jpg
18118,4,1,0,1,2,1,images/053119.jpg
18119,4,1,0,2,2,1,images/053120.jpg
18120,4,0,0,1,0,1,images/053121.jpg
18121,3,1,0,2,1,1,images/053122.jpg
18122,4,0,0,0,2,1,images/053123.jpg
18123,4,1,1,1,0,1,images/053124.jpg
18124,3,0,0,2,2,0,images/053125.jpg
18125,0,0,0,0,1,1,images/053126.jpg
18126,3,0,0,0,1,1,images/053127.jpg
18127,3,1,0,1,2,1,images/053128.jpg
18128,4,0,0,2,2,1,images/053129.jpg
18129,4,1,1,1,2,0,images/053130.jpg
18130,4,1,1,1,0,1,images/053131.jpg
18131,3,1,0,0,3,1,images/053132.jpg
18132,4,1,1,1,0,0,images/053133.jpg
18133,3,0,0,1,3,1,images/053134.jpg
18134,3,1,0,2,2,0,images/053135.jpg
18135,3,1,0,2,0,1,images/053136.jpg
18136,4,0,0,2,3,1,images/053137.jpg
18137,4,1,0,2,0,0,images/053138.jpg
18138,3,0,0,0,3,1,images/053139.jpg
18139,4,1,1,1,3,1,images/053140.jpg
18140,4,1,0,1,0,0,images/053141.jpg
18141,4,1,0,0,3,1,images/053142.jpg
18142,4,0,1,2,2,1,images/053143.jpg
18143,4,1,1,1,0,1,images/053144.jpg
18144,4,1,0,2,2,1,images/053145.jpg
18145,4,1,0,1,0,1,images/053146.jpg
18146,4,1,1,1,0,1,images/053147.jpg
18147,3,0,0,1,0,1,images/053148.jpg
18148,4,1,0,2,1,1,images/053149.jpg
18149,3,0,0,1,2,0,images/053150.jpg
18150,4,1,0,0,2,1,images/053151.jpg
18151,4,1,1,2,2,1,images/053152.jpg
18152,3,0,0,2,2,0,images/053153.jpg
18153,4,1,0,1,1,1,images/053154.jpg
18154,4,1,1,1,0,0,images/053155.jpg
18155,4,1,1,1,0,0,images/053156.jpg
18156,4,0,0,0,2,1,images/053157.jpg
18157,4,0,0,2,2,0,images/053158.jpg
18158,4,1,0,0,2,1,images/053159.jpg
18159,4,0,1,1,2,1,images/053160.jpg
18160,3,0,0,0,2,0,images/053161.jpg
18161,4,1,0,2,0,0,images/053162.jpg
18162,4,1,1,1,2,1,images/053163.jpg
18163,4,1,1,1,0,0,images/053164.jpg
18164,4,0,0,0,1,1,images/053165.jpg
18165,4,1,0,1,2,1,images/053166.jpg
18166,4,1,1,1,0,1,images/053167.jpg
18167,4,1,1,1,2,1,images/053168.jpg
18168,3,1,0,2,3,0,images/053169.jpg
18169,4,1,0,0,1,1,images/053170.jpg
18170,4,0,0,2,3,1,images/053171.jpg
18171,3,1,0,1,0,0,images/053172.jpg
18172,4,1,1,1,2,1,images/053173.jpg
18173,3,1,0,2,0,0,images/053174.jpg
18174,4,0,0,0,1,0,images/053175.jpg
18175,3,1,0,2,1,1,images/053176.jpg
18176,4,0,1,1,0,1,images/053177.jpg
18177,4,0,1,1,3,0,images/053178.jpg
18178,4,1,0,2,2,1,images/053179.jpg
18179,4,0,1,1,2,1,images/053180.jpg
18180,4,0,0,2,3,0,images/053181.jpg
18181,4,1,1,1,0,1,images/053182.jpg
18182,3,1,1,2,0,1,images/053183.jpg
18183,4,1,0,2,0,1,images/053184.jpg
18184,4,1,1,2,0,0,images/053185.jpg
18185,4,0,0,0,2,1,images/053186.jpg
18186,4,0,0,0,1,1,images/053187.jpg
18187,3,1,1,0,3,1,images/053188.jpg
18188,4,0,0,0,1,1,images/053189.jpg
18189,4,0,1,1,0,0,images/053190.jpg
18190,3,1,0,1,2,1,images/053191.jpg
18191,4,1,1,1,0,1,images/053192.jpg
18192,3,1,0,2,0,0,images/053193.jpg
18193,3,1,0,1,0,1,images/053194.jpg
18194,4,1,1,2,0,1,images/053195.jpg
18195,3,0,0,2,0,0,images/053196.jpg
18196,4,1,1,1,0,0,images/053197.jpg
18197,4,1,1,2,3,0,images/053198.jpg
18198,4,1,0,0,0,1,images/053199.jpg
18199,3,1,1,1,3,0,images/053200.jpg
18200,4,1,0,1,0,1,images/053201.jpg
18201,3,0,0,2,1,1,images/053202.jpg
18202,4,1,0,1,0,1,images/053203.jpg
18203,3,1,0,1,0,1,images/053204.jpg
18204,4,1,1,1,0,1,images/053205.jpg
18205,3,1,1,1,2,1,images/053206.jpg
18206,4,1,1,1,0,0,images/053207.jpg
18207,4,1,1,1,0,1,images/053208.jpg
18208,3,1,0,1,0,0,images/053209.jpg
18209,4,1,0,0,2,1,images/053210.jpg
18210,4,1,1,0,2,0,images/053211.jpg
18211,4,0,1,1,0,0,images/053212.jpg
18212,4,0,1,2,2,1,images/053213.jpg
18213,0,0,0,0,1,1,images/053214.jpg
18214,3,1,0,0,2,1,images/053215.jpg
18215,4,0,1,2,2,1,images/053216.jpg
18216,4,1,1,2,2,1,images/053217.jpg
18217,4,1,1,1,0,1,images/053218.jpg
18218,3,1,0,2,1,1,images/053219.jpg
18219,4,1,1,1,2,1,images/053220.jpg
18220,3,1,0,0,2,1,images/053221.jpg
18221,4,1,1,1,2,1,images/053222.jpg
18222,3,1,0,0,2,1,images/053223.jpg
18223,3,1,0,0,0,1,images/053224.jpg
18224,4,1,1,1,2,1,images/053225.jpg
18225,4,1,0,1,0,1,images/053226.jpg
18226,4,0,1,1,2,1,images/053227.jpg
18227,4,1,0,1,0,1,images/053228.jpg
18228,3,1,0,1,3,1,images/053229.jpg
18229,4,1,0,1,2,1,images/053230.jpg
18230,3,0,0,2,0,1,images/053231.jpg
18231,4,1,0,2,2,0,images/053232.jpg
18232,3,0,0,1,2,1,images/053233.jpg
18233,3,0,0,1,0,1,images/053234.jpg
18234,4,0,0,2,2,1,images/053235.jpg
18235,3,1,0,0,2,1,images/053236.jpg
18236,4,1,1,0,3,0,images/053237.jpg
18237,4,1,0,2,3,0,images/053238.jpg
18238,4,1,0,2,2,1,images/053239.jpg
18239,3,1,0,0,1,1,images/053240.jpg
18240,4,1,0,0,3,1,images/053241.jpg
18241,3,0,0,1,0,0,images/053242.jpg
18242,4,0,0,1,2,1,images/053243.jpg
18243,3,0,0,0,0,1,images/053244.jpg
18244,4,1,1,1,2,1,images/053245.jpg
18245,4,1,0,2,2,1,images/053246.jpg
18246,4,1,1,2,2,0,images/053247.jpg
18247,3,0,0,0,1,1,images/053248.jpg
18248,3,1,0,2,0,1,images/053249.jpg
18249,4,1,1,1,2,1,images/053250.jpg
18250,3,1,0,2,2,0,images/053251.jpg
18251,3,0,0,0,1,1,images/053252.jpg
18252,4,1,0,0,0,0,images/053253.jpg
18253,4,1,1,1,0,1,images/053254.jpg
18254,4,1,1,2,2,1,images/053255.jpg
18255,3,0,0,2,1,1,images/053256.jpg
18256,3,0,0,0,3,1,images/053257.jpg
18257,4,1,1,1,2,1,images/053258.jpg
18258,3,1,0,2,2,1,images/053259.jpg
18259,3,0,0,1,0,0,images/053260.jpg
18260,4,1,0,2,2,1,images/053261.jpg
18261,4,1,0,0,3,1,images/053262.jpg
18262,4,1,0,0,0,0,images/053263.jpg
